session_id,"question_key","answer_value",answer_order
1400137,"location","e1c4c7ca3a3cc2a8c8816b53b1c8c92e",20
1400138,"currentSavings","3",24
1400138,"location","3b5b763dc11cde2494f3089e199d4803",21
1400139,"currentSavings","0",23
1400139,"location","fb4bddd74502198a99fe32baa1ad7557",20
1400140,"currentSavings","2",24
1400140,"location","e60b6a3eca1cd32d8297fcbc2e8e0fb8",21
1400141,"currentSavings","0",24
1400141,"location","fa1dcf25e93feabd8335f5d20bff7172",21
1400142,"currentSavings","4",22
1400142,"location","dacbf079ffedc402d67968f7757064dd",19
1400143,"currentSavings","3",23
1400143,"location","d466a76221e3386b27ca7d99f8ede875",20
1400144,"currentSavings","1",24
1400144,"location","14b01ece84ea7ad89da9e50f1176145d",21
1400145,"currentSavings","4",24
1400145,"location","b5e3253e1fdac9ad83e82c989a6d3c23",21
1400146,"currentSavings","2",24
1400146,"location","03a3ffa0fe4b5e339df019927633a8ea",21
1400147,"currentSavings","4",22
1400147,"location","16134efbad861f39a27053b665c0070f",19
1400148,"currentSavings","3",24
1400148,"location","036efd498a7ed0c32b04e1d663965bd9",21
1400149,"currentSavings","4",23
1400149,"location","ad7e47ac25451511c59215d85a095489",20
1400150,"currentSavings","3",24
1400150,"location","6b68749e7c77847afa55dd65082ab603",21
1400151,"currentSavings","4",24
1400151,"location","edcb4ffdaa57a1bfa3fecb75aec6e53b",21
1400152,"currentSavings","3",23
1400152,"location","802a3d46059d28bb37455d5e1736e0f2",20
1400153,"currentSavings","4",25
1400153,"location","b34157d44b5503bf9ef416fec0912265",22
1400154,"currentSavings","0",23
1400154,"location","78e37a36af892b4760fd4219648a1c82",20
1400155,"currentSavings","2",23
1400155,"location","c7f66351c012165813d0b478effab44d",20
1400156,"currentSavings","5",22
1400156,"location","b7ead1d09ab4349af3d7158e3da29564",19
1400157,"currentSavings","2",24
1400157,"location","de829cc41d27f07c17771b5027167353",21
1400158,"currentSavings","3",23
1400158,"location","0fe9778ec4c6d663ddce3f7915464942",20
1400159,"currentSavings","2",23
1400159,"location","c92e246cb8b8116a8760a8515cf1c493",20
1400160,"currentSavings","2",23
1400160,"location","db3ebafe6aeeddecf6415160de7fb46f",20
1400161,"currentSavings","4",23
1400161,"location","646c24129029da404e57ef28757537b8",20
1400162,"currentSavings","3",23
1400162,"location","31c660c9bfd19dc8145532f33b9dc187",20
1400163,"currentSavings","3",25
1400163,"location","949694a5059302e7283073b502f094d7",22
1400164,"currentSavings","4",24
1400164,"location","1853414c691b3e17ad1a14b23dfb9598",21
1400165,"currentSavings","0",22
1400165,"location","1f12a716b17bee8c7de14c39f20520f0",19
1400166,"currentSavings","2",24
1400166,"location","d3e5d78f2c2170524d1815a5f8e1ef82",21
1400167,"currentSavings","3",26
1400167,"location","8af84f086bfc56a66af3b6c384564a93",23
1400168,"currentSavings","3",23
1400168,"location","4bb51d72da028d47b13bbe68fa9d43bf",20
1400169,"currentSavings","0",22
1400169,"location","9f365ac1b27ce95a3f99bdcc68420756",19
1400170,"currentSavings","3",26
1400170,"location","51664f0519dc74d4ceb12b79d1d66442",23
1400171,"currentSavings","0",22
1400171,"location","7d9b6f04007c1579fd9d81b191b47426",19
1400172,"currentSavings","0",23
1400172,"location","ff51b0d4c3c44f11ae27041cfcc9e9f4",20
1400173,"currentSavings","1",24
1400173,"location","87eaf8555c35ab6637bbdd674f6f60a9",21
1400174,"currentSavings","3",25
1400174,"location","872d42327c6fb8695e903643e064292c",22
1400175,"currentSavings","2",22
1400175,"location","6d33020a287b0f42087f7ddd96de40cb",19
1400176,"currentSavings","0",24
1400176,"location","874b529b9b276415dcd80433084edfa8",21
1400177,"currentSavings","3",24
1400177,"location","f1a5c7d32bac9f6ac84f5aadb1d8a94b",21
1400178,"currentSavings","3",25
1400178,"location","a4bec01b91ae747ba7a6d93ed7db9687",22
1400179,"currentSavings","2",23
1400179,"location","a460eacb40e79a3ccd757e571d0be5bb",20
1400180,"currentSavings","3",22
1400180,"location","3f79b257665694a9cf76fbd806f58e72",19
1400181,"currentSavings","3",24
1400181,"location","63872132321e354b3cf4125670d67395",21
1400182,"currentSavings","3",23
1400182,"location","7c99c295147d1724d147f57ca021b893",20
1400183,"currentSavings","3",24
1400183,"location","ef550dcce21575f93d8595c44f220121",21
1400184,"currentSavings","3",24
1400184,"location","f55bc04205c753e3c3f933b3969e4eb8",21
1400185,"currentSavings","4",24
1400185,"location","d7e1b0c893d5c87ad54bb54e750d61e2",21
1400186,"currentSavings","3",23
1400186,"location","ac01a8fa8204f8dcc9b09368ca9d3659",20
1400187,"currentSavings","3",24
1400187,"location","6d090e8d4f2d61498fe04b05cc2ba6eb",21
1400188,"currentSavings","0",22
1400188,"location","25cd125f8916019a9d5909d771fdef61",19
1400189,"currentSavings","4",24
1400189,"location","d2cd4f2c1f5dd99a13b7c026d366b16f",21
1400190,"currentSavings","2",23
1400190,"location","297b51d372955449d68d0b67ffda8c80",20
1400191,"currentSavings","3",24
1400191,"location","304678bd2a45713cc7bfcb1a9e19c8e4",21
1400192,"currentSavings","4",23
1400192,"location","a9a82b0b868b6252298fb3f261209f90",20
1400193,"currentSavings","4",25
1400193,"location","497c654141662a7ef7f512966d70c303",22
1400194,"currentSavings","2",23
1400194,"location","239771729fe22c7c1bdbf136f7304eed",20
1400195,"currentSavings","3",24
1400195,"location","6ca3f7acb8ab6c8ff6123d54c83ab844",21
1400196,"currentSavings","4",25
1400196,"location","5beab85f16162a828932242cbfc52994",22
1400197,"currentSavings","2",24
1400197,"location","3500250d7a0e97dbd076bb0de09dede2",21
1400198,"currentSavings","5",23
1400198,"location","4b880d619bbbcbbea22b13bfa30a1ace",20
1400199,"currentSavings","3",23
1400199,"location","9391235f66f16a637186cd09110e1672",20
1400200,"currentSavings","4",23
1400200,"location","d5e95a3c9f187c3d683594cce22fc4b0",20
1400201,"currentSavings","1",21
1400201,"location","cfc1e52b72ce346b6ca748f650432953",18
1400202,"currentSavings","2",21
1400202,"location","743159ebd0cb34f3a437e429724078f9",18
1400203,"currentSavings","0",25
1400203,"location","cd37f162f7c1af2071faeae5301ec801",22
1400204,"currentSavings","0",23
1400204,"location","eafe543b056a767547667d13b5e1af59",20
1400205,"currentSavings","0",22
1400205,"location","914f4ea928e1df25ba9a054626fadfe9",19
1400206,"currentSavings","4",23
1400206,"location","84af466d45ebb6761bc50bcd5ed59669",20
1400207,"currentSavings","5",23
1400207,"location","ae5b3c5f81724ee4bed233ee7ba41328",20
1400208,"currentSavings","4",24
1400208,"location","2e99b7de2efefc11e5f273f35e10e0c7",21
1400209,"currentSavings","4",24
1400209,"location","62fb6667581667bbcdc2d611c7702275",21
1400210,"currentSavings","3",23
1400210,"location","9aeadabd8172e574de598c611e410eed",20
1400211,"currentSavings","0",24
1400211,"location","621b5ad17a9fdbe48da319028ad32127",21
1400212,"currentSavings","1",23
1400212,"location","bfb345dafd561613fc28430f37c43143",20
1400213,"currentSavings","3",23
1400213,"location","a53ddf4901854f1b84c3763819363ca7",20
1400214,"currentSavings","3",24
1400214,"location","4ee3f0492290c6f29384ec280a7bd715",21
1400215,"currentSavings","4",23
1400215,"location","701a5005d70c8724ccdbb6be3ab4304d",20
1400216,"currentSavings","2",22
1400216,"location","7362b26d78069dd38f4b45743fddc7ee",19
1400217,"currentSavings","3",23
1400217,"location","0c80b52ae856220b2b2ec12b57c6b4e6",20
1400218,"currentSavings","4",23
1400218,"location","8f3f305dd70f57cc29a32566aee47aa3",20
1400219,"currentSavings","3",24
1400219,"location","464272b1e3b0587b021173121d26ccf0",21
1400220,"currentSavings","0",24
1400220,"location","991da70ccb016afbd262973db6d8efb1",21
1400221,"currentSavings","0",23
1400221,"location","fa6f278a192469e3da1a8d72f1e5af23",20
1400222,"currentSavings","3",25
1400222,"location","4c508ff6749321b7b4ba8ca6d4221547",22
1400223,"currentSavings","2",25
1400223,"location","aea5525e5aa202e1efd5895c330110bd",22
1400224,"currentSavings","3",26
1400224,"location","8ea1d79c4f88b6694554b3a4005c4609",23
1400225,"currentSavings","1",24
1400225,"location","b11712a557efbc1dda47d9024b28fc78",21
1400226,"currentSavings","3",21
1400226,"location","f9adad5384650111ac09ca0bb0387d96",18
1400227,"currentSavings","1",25
1400227,"location","f358992251a789394ced79a797eeabfe",22
1400228,"currentSavings","3",23
1400228,"location","8b553499a54d99824a0512b7d679bd05",20
1400229,"currentSavings","1",23
1400229,"location","a502452db66f30a03e11fb0abf21f244",20
1400230,"currentSavings","4",21
1400230,"location","701a5005d70c8724ccdbb6be3ab4304d",18
1400231,"currentSavings","4",23
1400231,"location","dde4952e3874b24df8091b3e4b62e501",20
1400232,"currentSavings","4",23
1400232,"location","200829ae3ff1e03fca5dc022f283ce9a",20
1400233,"currentSavings","4",24
1400233,"location","5d6b626c7966fea8ed15b90188f75e84",21
1400234,"currentSavings","0",24
1400234,"location","02af07ab8a2782c8790a015fb912f677",21
1400235,"currentSavings","2",23
1400235,"location","22322c263d37e40f21571c48862aebb5",20
1400236,"currentSavings","5",24
1400236,"location","300e63de1d8619b4d655f841fec76fec",21
1400237,"currentSavings","2",24
1400237,"location","6ca0ad2ff99b0c3c28e68caf45bc2c36",21
1400238,"currentSavings","0",23
1400238,"location","a8c2c838d495f69cf3d4b57ca815eb8a",20
1400239,"currentSavings","4",23
1400239,"location","ed7679f15bc90ac2bdd94574599a6be8",20
1400240,"currentSavings","4",24
1400240,"location","1e685a8cce29c9bfbf747b9c5021e9c7",21
1400241,"currentSavings","3",22
1400241,"location","e38b7566fe907e0d2fec9a0f9af72d9f",19
1400242,"currentSavings","4",25
1400242,"location","279d610d31be813168e80dbf1558dcf1",22
1400243,"currentSavings","2",23
1400243,"location","a58c8e7e0ec5686901f89e969e784597",20
1400244,"currentSavings","3",23
1400244,"location","a29567f9bc92c511fa3bdf2668e7596a",20
1400245,"currentSavings","0",22
1400245,"location","806149479b22a27c729c23fc3f3088fd",19
1400246,"currentSavings","2",24
1400246,"location","148f6fe449dc406dd6eaf81d66d20914",21
1400247,"currentSavings","0",22
1400247,"location","0f575f79f610cfa057a51cd284e4b827",19
1400248,"currentSavings","0",24
1400248,"location","89e7d05d94977c776e5200e7f24ba989",21
1400249,"currentSavings","2",23
1400249,"location","c024ce1e7af84d0c379f52d09fc8b046",20
1400250,"currentSavings","2",24
1400250,"location","bc5d49f144e358e334336a6d3e691b08",21
1400251,"currentSavings","3",23
1400251,"location","078bdd6990e2259f4c1a7eb5c07a0e69",20
1400252,"currentSavings","3",23
1400252,"location","d24a6a71ad5cb5909562037d5c89bd1a",20
1400253,"currentSavings","3",22
1400253,"location","6bafe7abf84a7e397e2fff81d4ec1fec",19
1400254,"currentSavings","3",23
1400254,"location","eae6b5d089d0b287174df2742875b515",20
1400255,"currentSavings","2",23
1400255,"location","91bddefc9ad9dbaf5dda35f00081a00a",20
1400256,"currentSavings","2",21
1400256,"location","493cb07de96e367b0428f5d0ac2c95f2",18
1400257,"currentSavings","3",22
1400257,"location","8a31da562f2295ddba0bad3a22197f1d",19
1400258,"currentSavings","3",24
1400258,"location","97be81ccc51f7cdecd81cbb4980cd888",21
1400259,"currentSavings","4",24
1400259,"location","a7c39420348e9c4680e306023eb06a3f",21
1400260,"currentSavings","3",22
1400260,"location","2a667ef8f95ab8a0e114423b866ffbd4",19
1400261,"currentSavings","2",25
1400261,"location","01869d71988d5a727208f175055562da",22
1400262,"currentSavings","3",23
1400262,"location","2cafb8837608901ff71d592338721a4d",20
1400263,"currentSavings","0",22
1400263,"location","52e80e046522a728df9019d31f2b87c5",19
1400264,"currentSavings","2",23
1400264,"location","ef052b6ed5673a2829c50bce40d52759",20
1400265,"currentSavings","4",24
1400265,"location","a77d1d90434235848ed35e091d18fce7",21
1400266,"currentSavings","3",23
1400266,"location","7508c12200be2eb3f9f16a97aac23a44",20
1400267,"currentSavings","3",24
1400267,"location","a32c3d8a7646c36579606201a633154b",21
1400268,"currentSavings","2",25
1400268,"location","e3d2b39d8bc215f6540218d20280232a",22
1400269,"currentSavings","3",23
1400269,"location","96e215fcdd3532d140b8af71e4c73931",20
1400270,"currentSavings","4",23
1400270,"location","fe93fd567b9aafe3cc3372a19309fc6a",20
1400271,"currentSavings","3",23
1400271,"location","d155e6847d268061f3d8cd008a44a202",20
1400272,"currentSavings","3",22
1400272,"location","8a427942e5a35eab7750fb891671b955",19
1400273,"currentSavings","3",21
1400273,"location","fcd8fefbf2b5dd996ad37e6ffc99234a",18
1400274,"currentSavings","0",22
1400274,"location","52e80e046522a728df9019d31f2b87c5",19
1400275,"currentSavings","1",21
1400275,"location","18064d61b6f93dab8681a460779b8429",18
1400276,"currentSavings","4",24
1400276,"location","4edccee0bc63f0a053a2f5fd1597f7eb",21
1400277,"currentSavings","3",24
1400277,"location","8dd831e4a369590fd04f354d960b2967",21
1400278,"currentSavings","3",25
1400278,"location","cd42b89fb0bb4d4c2fdcdd0d6d45d8fc",22
1400279,"currentSavings","3",25
1400279,"location","589028a9f7c4f86f4c72250d45dea070",22
1400280,"currentSavings","3",23
1400280,"location","d8fe2a2843ad75da9dafcf6736f33f50",20
1400281,"currentSavings","1",25
1400281,"location","633f6a54399fd8745558c6f9f6a2f9f1",22
1400282,"currentSavings","2",23
1400282,"location","6d9bffd3b6ec26412982e430b6665605",20
1400283,"currentSavings","3",23
1400283,"location","ed54434568d56806c4360d1e787ac70e",20
1400284,"currentSavings","0",25
1400284,"location","55ec8d9d8b7c0c29cec5a0edf1f853f0",22
1400285,"currentSavings","2",22
1400285,"location","443934cd5ba8879bde961f1be9407327",19
1400286,"currentSavings","2",24
1400286,"location","19ccbc78d5a59dc24765d60c525556d9",21
1400287,"currentSavings","1",24
1400287,"location","d8779a08177c8ff703dcedae08740f9b",21
1400288,"currentSavings","4",23
1400288,"location","1896d0eb31d272d3d99a9a8c0d3582fa",20
1400289,"currentSavings","2",24
1400289,"location","75fb85412ecc9c9f7ffaea255d37156d",21
1400290,"currentSavings","1",23
1400290,"location","69ccd1088c36016d7983c64adc7d9fe1",20
1400291,"location","5c852cb1f5ec2f3d08518a89f0d75152",22
1400292,"currentSavings","2",23
1400292,"location","c34c0674051bde0e8850f8ce4f2ca37f",20
1400293,"currentSavings","0",24
1400293,"location","61eba05e608c64cab570738acc2642ea",21
1400294,"currentSavings","4",24
1400294,"location","1105d4e261b6276bc278026b729386d6",21
1400295,"currentSavings","4",23
1400295,"location","da4387d24e5cd56f15505ea8df550eeb",20
1400296,"currentSavings","3",22
1400296,"location","f3e0eb8f4ae5f3afd35b5e4b6e5a2d78",19
1400297,"currentSavings","4",25
1400297,"location","c1ed63f459999305fa16229fc508ef5b",22
1400298,"currentSavings","0",23
1400298,"location","5594e175fd081f6fbc104eadbfc32383",20
1400299,"currentSavings","0",24
1400299,"location","cccdeb5ebcd019d1b4985fb5adf5bdee",21
1400300,"currentSavings","3",24
1400300,"location","aa9264d85b7225106a396c7816efc645",21
1400301,"currentSavings","0",23
1400301,"location","463305739b212edcd50d4df28ea21663",20
1400302,"currentSavings","3",24
1400302,"location","e61aeeec4e3e400d0e9e052cdde2d170",21
1400303,"currentSavings","2",22
1400303,"location","15d8ff7b4fd0ae363dc511a5029e8599",19
1400304,"currentSavings","3",25
1400304,"location","065987ddd2973cccb680231b621d0607",22
1400305,"currentSavings","0",24
1400305,"location","ca0717b92b56a46cfe6d90cd8fd48d5c",21
1400306,"currentSavings","3",23
1400306,"location","2101439b121f882134d4b670810efd74",20
1400307,"currentSavings","4",23
1400307,"location","1b751133c338dbcdea3f994535b45773",20
1400308,"currentSavings","1",22
1400308,"location","ba01f7779044c1ca322b725274f04d35",19
1400309,"currentSavings","2",24
1400309,"location","576bca87101c5e7958c2e43e23746d84",21
1400310,"currentSavings","4",25
1400310,"location","7a7acdc3dfc8102141368e4c51f7dd3e",22
1400311,"currentSavings","0",23
1400311,"location","fa4a785f21d6f47ace429cb9fa45f12e",20
1400312,"currentSavings","5",22
1400312,"location","d023e85d1a1d023c26cf4f3ac281651f",19
1400313,"currentSavings","3",24
1400313,"location","35416d3bb7bb5511512151a3b86bf772",21
1400314,"currentSavings","0",22
1400314,"location","9d34d86df01c81eba7b2fc4a11bf0cb8",19
1400315,"currentSavings","4",24
1400315,"location","e2f964e176efb40969652e3249023645",21
1400316,"currentSavings","1",24
1400316,"location","d7abe7b28ded56be631510c3a6caa996",21
1400317,"currentSavings","0",21
1400317,"location","eaef25faf6712aacf8a7ce050673a6b1",18
1400318,"currentSavings","1",25
1400318,"location","25429eb3b3e736404d9e79fd480738d4",22
1400319,"currentSavings","1",24
1400319,"location","c7d7a54da0f35a8abde8961b6897abe1",21
1400320,"currentSavings","1",22
1400320,"location","f89827bb9d3e10d3c0abbe32af4af1f2",19
1400321,"currentSavings","2",24
1400321,"location","20788f405e0ea98bab0017f5dd373cdb",21
1400322,"currentSavings","1",25
1400322,"location","f3c8852ff081f362fc1d62a576cda0fe",22
1400323,"currentSavings","2",24
1400323,"location","60f2fb7eee7b0aee5fd14b3e8692b873",21
1400324,"currentSavings","0",22
1400324,"location","40b2517e9c2670ea80e4188053ad91d2",19
1400325,"currentSavings","2",24
1400325,"location","c00514aa2caf3aaaebe9887b5fd05443",21
1400326,"currentSavings","4",23
1400326,"location","0b115042dd978264d92d419b6c8a1450",20
1400327,"currentSavings","3",23
1400327,"location","582697fdad8f1dcf39baf8bb4d5d689d",20
1400328,"currentSavings","3",24
1400328,"location","62c8aa75297f642caa3a0d552b0788d1",21
1400329,"currentSavings","1",23
1400329,"location","bf851291196d497a5bd64847085f5603",20
1400330,"currentSavings","4",23
1400330,"location","127cfb9703ce10d1dc443a98e8793bc5",20
1400331,"currentSavings","4",23
1400331,"location","a35412737d3cdb69c42389ca102e9701",20
1400332,"currentSavings","0",25
1400332,"location","ce2afe0ce4bc13cd6a8edf0c3d9e87c5",22
1400333,"currentSavings","3",22
1400333,"location","9f6395c3522788404ead5787426b6090",19
1400334,"currentSavings","3",24
1400334,"location","e353b610e9ce20f963b4cca5da565605",21
1400335,"currentSavings","4",23
1400335,"location","3faa8eb91e804ab6e3d74a5385614a6d",20
1400336,"currentSavings","4",23
1400336,"location","6dab3d48e5f41e876fba5631e5b4ef4d",20
1400337,"currentSavings","4",23
1400337,"location","99cc801d75cb19bfa907b4bc028dba4f",20
1400338,"currentSavings","2",23
1400338,"location","874e52957065f69947d0c8bbf73dbff2",20
1400339,"currentSavings","0",22
1400339,"location","54194f1cc94fd577166cf3f1a1e7cdd4",19
